Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ktpDir = userDir + cobaKTP,Firefox 121.0,,,2024-01-17 17:09:11,2024-01-17 17:09:11,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-17 17:09:11,2024-01-17 17:09:11,0.000s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",Firefox 121.0,,,2024-01-17 17:09:11,2024-01-17 17:09:42,31.542s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",Firefox 121.0,,,2024-01-17 17:09:42,2024-01-17 17:10:00,17.518s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-17 17:10:00,2024-01-17 17:10:00,0.487s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",Firefox 121.0,,,2024-01-17 17:10:00,2024-01-17 17:10:00,0.036s,FAILED
,,,,,,,
Test Cases/me corp/Transaction-AppPending-InputData-corporateLoan,Firefox 121.0,,,2024-01-17 17:10:00,2024-01-17 17:10:04,3.651s,ERROR
,,,,,,,
Test Cases/me corp/Transaction-AppPending-InputData-Vehicle,Firefox 121.0,,,2024-01-17 17:10:04,2024-01-17 17:10:07,3.309s,FAILED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-17 17:10:07,2024-01-17 17:10:07,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-17 17:10:07,2024-01-17 17:10:07,0.000s,PASSED
"scrollToPosition(0, 130)",Firefox 121.0,,,2024-01-17 17:10:07,2024-01-17 17:10:07,0.052s,FAILED
